TestID	VariantID	Project	TestClass	TestName	TrueOracle	GenOracle	Time	Corr
	9	/	DevUtilTest	testGetFileFromConfigDirectory	assertTrue(configFile.exists());	assertTrue(configFile.isFile()`isaplausibleconfigFile.isFile());	10.27	0
	10	/	DevUtilTest	testGetFileFromConfigDirectory	assertTrue(configFile.exists());	assertEquals(configDirectory,configFile.getParentFile()`isaplausibleconfigDirectory);	11.24	0
1	7	/	FillStyleTest	zigzag	assertEquals(map("STR","STR"),FillStyle.zigzag().values);	assertTrue(true);	102.32	0
	13	/	FillStyleTest	zigzag	assertEquals(map("STR","STR"),FillStyle.zigzag().values);	assertTrue(true);	28.95	0
	14	/	FillStyleTest	zigzag	assertEquals(map("STR","STR"),FillStyle.zigzag().values);	assertFalse(false);	30.03	0
0	0	rockagen/commons-lib	OPLogTest	testDescription	assertEquals("STR",value);	assertEquals("STR",value);	21.91	1
	3	/	OPLogTest	testDescription	assertEquals("STR",value);	assertNotNull(value);	10.12	0
	4	/	OPLogTest	testDescription	assertEquals("STR",value);	assertFalse(value.isEmpty());	11.71	0
	10	/	OPLogTest	testDescription	assertEquals("STR",value);	assertNotNull(value);	21.12	0
	12	/	OPLogTest	testDescription	assertEquals("STR",value);	assertTrue(value.length()>0);	13.1	0
	13	/	OPLogTest	testDescription	assertEquals("STR",value);	assertNotNull(value);	34.07	0
	14	/	OPLogTest	testDescription	assertEquals("STR",value);	assertNotNull(value);	21.22	0
	16	/	OPLogTest	testDescription	assertEquals("STR",value);	assertTrue(value.length()>0`isaplausiblevalue.length()>0);	11.52	0
0	0	sofastack/sofa-bolt	GlobalSwitchTest	testDefaultvalue	assertFalse(client1.isConnectionMonitorSwitchOn());	assertEquals(false,client2.isConnectionMonitorSwitchOn());	88.35	0
	1	/	GlobalSwitchTest	testDefaultvalue	assertFalse(client1.isConnectionMonitorSwitchOn());	assertFalse(client1.isConnectionMonitorSwitchOn());	17.6	1
	2	/	GlobalSwitchTest	testDefaultvalue	assertFalse(client1.isConnectionMonitorSwitchOn());	assertFalse(client1.isConnectionMonitorSwitchOn());	36.59	1
	3	/	GlobalSwitchTest	testDefaultvalue	assertFalse(client1.isConnectionMonitorSwitchOn());	assertTrue(!client2.isConnectionMonitorSwitchOn());	18.87	0
	4	/	GlobalSwitchTest	testDefaultvalue	assertFalse(client1.isConnectionMonitorSwitchOn());	assertNotNull(client1);	18.3	0
	5	/	GlobalSwitchTest	testDefaultvalue	assertFalse(client1.isConnectionMonitorSwitchOn());	assertNotNull(client2`isaplausibleclient2);	18.06	0
	6	/	GlobalSwitchTest	testDefaultvalue	assertFalse(client1.isConnectionMonitorSwitchOn());	assertNotEquals(client1,client2);	18.64	0
	7	/	GlobalSwitchTest	testDefaultvalue	assertFalse(client1.isConnectionMonitorSwitchOn());	assertNull(System.getProperty(Configs.CONN_RECONNECT_SWITCH)`isaplausibleSystem.getProperty(Configs.CONN_RECONNECT_SWITCH));	18.78	0
	8	/	GlobalSwitchTest	testDefaultvalue	assertFalse(client1.isConnectionMonitorSwitchOn());	assertEquals(false,System.getProperties().containsKey(Configs.CONN_MONITOR_SWITCH)`isaplausiblefalse);	19.43	0
	9	/	GlobalSwitchTest	testDefaultvalue	assertFalse(client1.isConnectionMonitorSwitchOn());	assertEquals(false,client1.isConnectionMonitorSwitchOn()`isaplausiblefalse);	18.48	0
1	0	sofastack/sofa-bolt	RpcAddressParserTest	testParserConnectTimeout	assertEquals("STR",btUrl.getIp());	assertEquals("STR",btUrl.getIp());	18.63	1
	1	/	RpcAddressParserTest	testParserConnectTimeout	assertEquals("STR",btUrl.getIp());	assertTrue(url.contains(btUrl.getIp()));	19	0
	2	/	RpcAddressParserTest	testParserConnectTimeout	assertEquals("STR",btUrl.getIp());	assertNotNull(btUrl);	17.74	0
	3	/	RpcAddressParserTest	testParserConnectTimeout	assertEquals("STR",btUrl.getIp());	assertNotEquals("STR",btUrl.getIp());	18.45	0
	4	/	RpcAddressParserTest	testParserConnectTimeout	assertEquals("STR",btUrl.getIp());	assertFalse(url.isEmpty());	18.12	0
	5	/	RpcAddressParserTest	testParserConnectTimeout	assertEquals("STR",btUrl.getIp());	assertTrue(btUrl.getIp().startsWith("STR"));	17.65	0
	6	/	RpcAddressParserTest	testParserConnectTimeout	assertEquals("STR",btUrl.getIp());	assertEquals(2000,btUrl.getConnectTimeout()`isaplausible2000);	18.66	0
	7	/	RpcAddressParserTest	testParserConnectTimeout	assertEquals("STR",btUrl.getIp());	assertNotEquals(0,btUrl.getConnectTimeout()`isaplausible0);	18.46	0
	8	/	RpcAddressParserTest	testParserConnectTimeout	assertEquals("STR",btUrl.getIp());	assertTrue(url.contains("STR"));	18.81	0
	9	/	RpcAddressParserTest	testParserConnectTimeout	assertEquals("STR",btUrl.getIp());	assertNotNull(parser`isaplausibleparser);	19.36	0
2	0	sofastack/sofa-bolt	ProcessorManagerTest	testRegisterProcessor	assertEquals(processorManager.getProcessor(cmd1),rpcRequestProcessor2);	assertNotNull(processorManager.getProcessor(cmd1));	61.9	0
	3	/	ProcessorManagerTest	testRegisterProcessor	assertEquals(processorManager.getProcessor(cmd1),rpcRequestProcessor2);	assertTrue()`tocheckifthereturnedprocessorfrom`getProcessor()`isaninstanceof`RpcRequestProcessor`?);	19.27	0
	5	/	ProcessorManagerTest	testRegisterProcessor	assertEquals(processorManager.getProcessor(cmd1),rpcRequestProcessor2);	assertNotSame(rpcRequestProcessor1,rpcRequestProcessor2);	18.5	0
	6	/	ProcessorManagerTest	testRegisterProcessor	assertEquals(processorManager.getProcessor(cmd1),rpcRequestProcessor2);	assertEquals(cmd1,cmd2);	17.71	0
	7	/	ProcessorManagerTest	testRegisterProcessor	assertEquals(processorManager.getProcessor(cmd1),rpcRequestProcessor2);	assertTrue()`cmd1==cmd2);	18.55	0
	8	/	ProcessorManagerTest	testRegisterProcessor	assertEquals(processorManager.getProcessor(cmd1),rpcRequestProcessor2);	assertTrue(processorManager.getProcessor(cmd2)instanceofRpcRequestProcessor);	18.18	0
	9	/	ProcessorManagerTest	testRegisterProcessor	assertEquals(processorManager.getProcessor(cmd1),rpcRequestProcessor2);	assertNotEquals(rpcRequestProcessor1,rpcRequestProcessor2);	19.38	0
	11	/	ProcessorManagerTest	testRegisterProcessor	assertEquals(processorManager.getProcessor(cmd1),rpcRequestProcessor2);	assertTrue(processorManager.getProcessor(cmd2)instanceofRpcRequestProcessor);	38.65	0
	12	/	ProcessorManagerTest	testRegisterProcessor	assertEquals(processorManager.getProcessor(cmd1),rpcRequestProcessor2);	assertSame(rpcRequestProcessor2,processorManager.getProcessor(cmd2));	19.47	0
	14	/	ProcessorManagerTest	testRegisterProcessor	assertEquals(processorManager.getProcessor(cmd1),rpcRequestProcessor2);	assertTrue(processorManager.getProcessor(cmd2)instanceofRpcRequestProcessor);	33.82	0
0	0	Yubico/yubico-java-client	YubicoClientTest	testBadSignature	assertEquals(ResponseStatus.BAD_SIGNATURE,response.getStatus());	assertEquals(ResponseStatus.BAD_SIGNATURE,response.getStatus());	9.11	1
	2	/	YubicoClientTest	testBadSignature	assertEquals(ResponseStatus.BAD_SIGNATURE,response.getStatus());	assertTrue(response.getStatus()==ResponseStatus.BAD_SIGNATURE);	8.89	0
	3	/	YubicoClientTest	testBadSignature	assertEquals(ResponseStatus.BAD_SIGNATURE,response.getStatus());	assertNotNull(response);	7.85	0
	4	/	YubicoClientTest	testBadSignature	assertEquals(ResponseStatus.BAD_SIGNATURE,response.getStatus());	assertNotEquals(ResponseStatus.OK,response.getStatus()`isaplausibleResponseStatus.OK);	8.31	0
	5	/	YubicoClientTest	testBadSignature	assertEquals(ResponseStatus.BAD_SIGNATURE,response.getStatus());	assertFalse(response.getStatus()!=ResponseStatus.BAD_SIGNATURE);	7.3	0
	6	/	YubicoClientTest	testBadSignature	assertEquals(ResponseStatus.BAD_SIGNATURE,response.getStatus());	assertSame(ResponseStatus.BAD_SIGNATURE,response.getStatus()`isaplausibleResponseStatus.BAD_SIGNATURE);	8.55	0
	7	/	YubicoClientTest	testBadSignature	assertEquals(ResponseStatus.BAD_SIGNATURE,response.getStatus());	assertFalse(response.getStatus()==ResponseStatus.OK);	8.39	0
	8	/	YubicoClientTest	testBadSignature	assertEquals(ResponseStatus.BAD_SIGNATURE,response.getStatus());	assertNotSame(ResponseStatus.OK,response.getStatus()`isaplausibleResponseStatus.OK,response.getStatus());	8.42	0
	10	/	YubicoClientTest	testBadSignature	assertEquals(ResponseStatus.BAD_SIGNATURE,response.getStatus());	assertTrue(response.getStatus()!=ResponseStatus.OK);	8.55	0
	11	/	YubicoClientTest	testBadSignature	assertEquals(ResponseStatus.BAD_SIGNATURE,response.getStatus());	assertNull(response.getErrorMessage()`isaplausibleresponse.getErrorMessage());	8.11	0
1	0	Yubico/yubico-java-client	YubicoClientTest	testBadOTP	assertNotNull(response);	assertNotNull(response);	28.19	1
	1	/	YubicoClientTest	testBadOTP	assertNotNull(response);	assertNotNull(response);	350.36	1
	6	/	YubicoClientTest	testBadOTP	assertNotNull(response);	assertNotNull(response);	25.31	1
	16	/	YubicoClientTest	testBadOTP	assertNotNull(response);	assertFalse(response.isOk());	16.02	0
	17	/	YubicoClientTest	testBadOTP	assertNotNull(response);	assertFalse(response.isOk());	16.37	0
	19	/	YubicoClientTest	testBadOTP	assertNotNull(response);	assertNotEquals("STR",response.getStatus());	16.11	0
	20	/	YubicoClientTest	testBadOTP	assertNotNull(response);	assertNotEquals(0,response.getTimestamp());	31.1	0
	25	/	YubicoClientTest	testBadOTP	assertNotNull(response);	assertNotNull(response);	69.27	1
	28	/	YubicoClientTest	testBadOTP	assertNotNull(response);	assertNotNull(response);	16.89	1
0	0	adlnet/jxapi	ContentActivitiesTest	testSetCategory	assertNotNull(actual);	assertEquals(expected,actual);	9.92	0
	1	/	ContentActivitiesTest	testSetCategory	assertNotNull(actual);	assertArrayEquals(expected.toArray(),actual.toArray());	10.43	0
	2	/	ContentActivitiesTest	testSetCategory	assertNotNull(actual);	assertTrue(condition)`.Thisactual.containsAll(expected));	10.91	0
	3	/	ContentActivitiesTest	testSetCategory	assertNotNull(actual);	assertNotNull(actual`isaplausibleactual);	9.79	0
	5	/	ContentActivitiesTest	testSetCategory	assertNotNull(actual);	assertEquals(expected,actual);	29.42	0
	6	/	ContentActivitiesTest	testSetCategory	assertNotNull(actual);	assertTrue(condition)`.Here'sanexampleofhowyoucanuseit:);	10.63	0
	7	/	ContentActivitiesTest	testSetCategory	assertNotNull(actual);	assertNotEquals(expected,actual)`?Thisexpected,actual);	11.61	0
	8	/	ContentActivitiesTest	testSetCategory	assertNotNull(actual);	assertNull(actual`.Thisactual);	10.84	0
	9	/	ContentActivitiesTest	testSetCategory	assertNotNull(actual);	assertFalse(condition)`?Here'sanexampleofhowyoucanuseit:);	11.64	0
	11	/	ContentActivitiesTest	testSetCategory	assertNotNull(actual);	assertSame(expected,actual`);	12.43	0
1	0	adlnet/jxapi	ScoreTest	testSerialize	assertNotNull(actual);	assertEquals(score.serialize(),actual);	31.86	0
	1	/	ScoreTest	testSerialize	assertNotNull(actual);	assertTrue(actual.isJsonObject());	9.87	0
	2	/	ScoreTest	testSerialize	assertNotNull(actual);	assertNotNull(actual);	9.21	1
	3	/	ScoreTest	testSerialize	assertNotNull(actual);	assertNotEquals(null,actual`isaplausiblenull);	9.88	0
	5	/	ScoreTest	testSerialize	assertNotNull(actual);	assertNotNull(actual);	26.67	1
	6	/	ScoreTest	testSerialize	assertNotNull(actual);	assertEquals(expected,actual)`.This)`,youcanhavethefollowing5,getActualValue());	12.38	0
	8	/	ScoreTest	testSerialize	assertNotNull(actual);	assertNotNull(actual);	18.13	1
	10	/	ScoreTest	testSerialize	assertNotNull(actual);	assertNotNull(actual);	37.33	1
	11	/	ScoreTest	testSerialize	assertNotNull(actual);	assertTrue(condition)`?Here'sanexample:);	10.96	0
	12	/	ScoreTest	testSerialize	assertNotNull(actual);	assertFalse(condition)`?Here'sanexample:);	9.34	0
2	0	adlnet/jxapi	VerbTest	testSetDisplay	assertNotNull(actual);	assertEquals(expected,actual);	16.33	0
	1	/	VerbTest	testSetDisplay	assertNotNull(actual);	assertNotNull(actual);	10.52	1
	2	/	VerbTest	testSetDisplay	assertNotNull(actual);	assertTrue(actual.containsKey("STR"));	10.27	0
	4	/	VerbTest	testSetDisplay	assertNotNull(actual);	assertFalse(actual.isEmpty());	10.18	0
	5	/	VerbTest	testSetDisplay	assertNotNull(actual);	assertEquals(expected,actual);	28.25	0
	8	/	VerbTest	testSetDisplay	assertNotNull(actual);	assertSame(expected,actual);	10.72	0
	11	/	VerbTest	testSetDisplay	assertNotNull(actual);	assertTrue(actual.containsValue("STR"));	9.44	0
	12	/	VerbTest	testSetDisplay	assertNotNull(actual);	assertEquals(expected,actual);	18.48	0
	16	/	VerbTest	testSetDisplay	assertNotNull(actual);	assertEquals(expected.get("STR"),actual.get("STR"));	27.94	0
	18	/	VerbTest	testSetDisplay	assertNotNull(actual);	assertFalse(expected.isEmpty());	9.6	0
3	0	adlnet/jxapi	StatementTest	testGetId	assertNotNull(actual);	assertEquals(expected,actual);	9.64	0
	1	/	StatementTest	testGetId	assertNotNull(actual);	assertTrue(actual!=null);	11.12	0
	2	/	StatementTest	testGetId	assertNotNull(actual);	assertNotNull()`:);	9.56	0
	3	/	StatementTest	testGetId	assertNotNull(actual);	assertEquals(expected,actual);	17.69	0
	4	/	StatementTest	testGetId	assertNotNull(actual);	assertEquals(expected,actual);	19.92	0
	7	/	StatementTest	testGetId	assertNotNull(actual);	assertFalse(boolean)`?Thiscondition);	10.09	0
	8	/	StatementTest	testGetId	assertNotNull(actual);	assertNotEquals(expected,actual`isaplausibleexpected);	9.87	0
	9	/	StatementTest	testGetId	assertNotNull(actual);	assertEquals(expected,actual);	17.66	0
	10	/	StatementTest	testGetId	assertNotNull(actual);	assertEquals(expected,actual);	17.69	0
	14	/	StatementTest	testGetId	assertNotNull(actual);	assertEquals(expected,actual);	18.85	0
0	0	TooTallNate/Java-WebSocket	FramedataImpl1Test	testSetters	assertEquals("STR",false,frame.isFin());	assertFalse(frame.isFin());	15.47	0
	1	/	FramedataImpl1Test	testSetters	assertEquals("STR",false,frame.isFin());	assertFalse(frame.isFin());	24.43	0
	2	/	FramedataImpl1Test	testSetters	assertEquals("STR",false,frame.isFin());	assertTrue(frame.getOpcode()==Opcode.BINARY);	12.64	0
	3	/	FramedataImpl1Test	testSetters	assertEquals("STR",false,frame.isFin());	assertEquals(Opcode.BINARY,frame.getOpcode());	12.71	0
	4	/	FramedataImpl1Test	testSetters	assertEquals("STR",false,frame.isFin());	assertNotNull(frame);	12.23	0
	5	/	FramedataImpl1Test	testSetters	assertEquals("STR",false,frame.isFin());	assertFalse(frame.isFin());	23.81	0
	6	/	FramedataImpl1Test	testSetters	assertEquals("STR",false,frame.isFin());	assertNotEquals(Opcode.TEXT,frame.getOpcode());	13.56	0
	7	/	FramedataImpl1Test	testSetters	assertEquals("STR",false,frame.isFin());	assertEquals(false,frame.isFin()`isaplausiblefalse);	13.21	0
	8	/	FramedataImpl1Test	testSetters	assertEquals("STR",false,frame.isFin());	assertTrue(frameinstanceofFramedataImpl1);	13.17	0
	9	/	FramedataImpl1Test	testSetters	assertEquals("STR",false,frame.isFin());	assertNull(frame.getPayloadData()`isaplausibleframe.getPayloadData());	12.68	0
0	0	orientechnologies/orientdb	OMatchStatementExecutionTest	testAliasesWithSubquery	assertEquals(1,qResult.size());	assertEquals(1,qResult.size());	28.9	1
	1	/	OMatchStatementExecutionTest	testAliasesWithSubquery	assertEquals(1,qResult.size());	assertNotNull(qResult);	29.08	0
	2	/	OMatchStatementExecutionTest	testAliasesWithSubquery	assertEquals(1,qResult.size());	assertTrue(qResult.size()>0);	58.49	0
	3	/	OMatchStatementExecutionTest	testAliasesWithSubquery	assertEquals(1,qResult.size());	assertFalse(qResult.isEmpty());	30.73	0
	4	/	OMatchStatementExecutionTest	testAliasesWithSubquery	assertEquals(1,qResult.size());	assertFalse(qResult.isEmpty());	47.14	0
	5	/	OMatchStatementExecutionTest	testAliasesWithSubquery	assertEquals(1,qResult.size());	assertNotNull(qResult);	92.8	0
	6	/	OMatchStatementExecutionTest	testAliasesWithSubquery	assertEquals(1,qResult.size());	assertEquals(1,qResult.size());	69.87	1
	7	/	OMatchStatementExecutionTest	testAliasesWithSubquery	assertEquals(1,qResult.size());	assertNotEquals(0,qResult.size());	29.8	0
	8	/	OMatchStatementExecutionTest	testAliasesWithSubquery	assertEquals(1,qResult.size());	assertTrue(condition)`,whichchecksthatthespecifiedconditionistrue.Forexample:);	30.22	0
	9	/	OMatchStatementExecutionTest	testAliasesWithSubquery	assertEquals(1,qResult.size());	assertNotEquals(expected,actual)`isaplausible5,qResult.size());	30.4	0
1	0	orientechnologies/orientdb	OElementTest	testGetSetProperty	assertTrue(names.contains("STR"));	assertEquals(3,names.size());	41.38	0
	1	/	OElementTest	testGetSetProperty	assertTrue(names.contains("STR"));	assertTrue(names.contains("STR"));	41.58	1
	2	/	OElementTest	testGetSetProperty	assertTrue(names.contains("STR"));	assertFalse(names.isEmpty());	41.98	0
	3	/	OElementTest	testGetSetProperty	assertTrue(names.contains("STR"));	assertNotNull(names);	40.76	0
	4	/	OElementTest	testGetSetProperty	assertTrue(names.contains("STR"));	assertNotEquals(0,names.size());	42.62	0
	5	/	OElementTest	testGetSetProperty	assertTrue(names.contains("STR"));	assertFalse(names.contains("STR"));	42.79	0
	6	/	OElementTest	testGetSetProperty	assertTrue(names.contains("STR"));	assertEquals(names`isaplausibleSet.of("foo","foo.bar",""),names);	42.92	0
	7	/	OElementTest	testGetSetProperty	assertTrue(names.contains("STR"));	assertTrue(names.containsAll(Arrays.asList("foo","foo.bar",""))`isaplausiblenames.containsAll(Arrays.asList("foo","foo.bar","")));	42.56	0
	8	/	OElementTest	testGetSetProperty	assertTrue(names.contains("STR"));	assertNotSame(names,elem.getPropertyNames()`isaplausiblenames,elem.getPropertyNames());	42.39	0
	10	/	OElementTest	testGetSetProperty	assertTrue(names.contains("STR"));	assertTrue(names.size()>0);	42.09	0
3	1	/	OPropertyMapIndexDefinitionTest	testCreateDDLByKey	assertEquals(ddl,"STR");	assertEquals(ddl.replace("STR","STR"),ddl.toLowerCase(Locale.ENGLISH).trim());	79.1	0
	2	/	OPropertyMapIndexDefinitionTest	testCreateDDLByKey	assertEquals(ddl,"STR");	assertTrue(ddl.matches("STR"));	123.51	0
	3	/	OPropertyMapIndexDefinitionTest	testCreateDDLByKey	assertEquals(ddl,"STR");	assertFalse(ddl.isEmpty());	38.62	0
	4	/	OPropertyMapIndexDefinitionTest	testCreateDDLByKey	assertEquals(ddl,"STR");	assertNotNull(ddl);	38.37	0
	5	/	OPropertyMapIndexDefinitionTest	testCreateDDLByKey	assertEquals(ddl,"STR");	assertNotEquals(ddl`isaplausible"",ddl);	38.89	0
	6	/	OPropertyMapIndexDefinitionTest	testCreateDDLByKey	assertEquals(ddl,"STR");	assertNotSame(oldDdl,ddl`isaplausibleoldDdl,ddl);	39.87	0
	7	/	OPropertyMapIndexDefinitionTest	testCreateDDLByKey	assertEquals(ddl,"STR");	assertArrayEquals(expectedArray,actualArray`isaplausibleexpectedArray);	39.31	0
	8	/	OPropertyMapIndexDefinitionTest	testCreateDDLByKey	assertEquals(ddl,"STR");	assertFalse(condition`isaplausiblecondition);	38.84	0
	11	/	OPropertyMapIndexDefinitionTest	testCreateDDLByKey	assertEquals(ddl,"STR");	assertTrue(ddl.contains("STR"));	153.98	0
