TestID	OracleID	Project	ClassName	TestName	TrueOracle	GenOracle	Time	Correct
	12	/	OPropertyMapIndexDefinitionTest	testEmptyIndexByKeyReload	assertEquals(result,propertyIndexByKey);	assertNotNull(propertyIndexByIntegerKey);	37.7	0
	13	/	OPropertyMapIndexDefinitionTest	testEmptyIndexByKeyReload	assertEquals(result,propertyIndexByKey);	assertTrue(docToLoadinstanceofODocument);	38.51	0
	17	/	OPropertyMapIndexDefinitionTest	testEmptyIndexByKeyReload	assertEquals(result,propertyIndexByKey);	assertNull(docToLoad.field("nullField",String.class));	36.55	0
	21	/	OPropertyMapIndexDefinitionTest	testEmptyIndexByKeyReload	assertEquals(result,propertyIndexByKey);	assertTrue(docToStore.getIdentity().isValid());	45.41	0
	26	/	OPropertyMapIndexDefinitionTest	testEmptyIndexByKeyReload	assertEquals(result,propertyIndexByKey);	assertFalse(database.exists());	37.73	0
	27	/	OPropertyMapIndexDefinitionTest	testEmptyIndexByKeyReload	assertEquals(result,propertyIndexByKey);	assertTrue(database.isClosed());	36.71	0
2	0	orientechnologies/orientdb	OETLCSVExtractorTest	testCRLFDelimiter	assertFalse(res.isEmpty());	assertEquals(1,res.size());	17.73	0
	1	/	OETLCSVExtractorTest	testCRLFDelimiter	assertFalse(res.isEmpty());	assertTrue(!res.isEmpty());	21.24	0
	2	/	OETLCSVExtractorTest	testCRLFDelimiter	assertFalse(res.isEmpty());	assertNotNull(res);	17.9	0
	4	/	OETLCSVExtractorTest	testCRLFDelimiter	assertFalse(res.isEmpty());	assertNotEquals(0,res.size());	18.34	0
	5	/	OETLCSVExtractorTest	testCRLFDelimiter	assertFalse(res.isEmpty());	assertEquals(res.size(),1);	31.64	0
	6	/	OETLCSVExtractorTest	testCRLFDelimiter	assertFalse(res.isEmpty());	assertFalse(res.isEmpty());	17.75	1
	8	/	OETLCSVExtractorTest	testCRLFDelimiter	assertFalse(res.isEmpty());	assertNotEquals(null,res);	17.52	0
	9	/	OETLCSVExtractorTest	testCRLFDelimiter	assertFalse(res.isEmpty());	assertTrue(res.size()>0);	17.97	0
	11	/	OETLCSVExtractorTest	testCRLFDelimiter	assertFalse(res.isEmpty());	assertTrue(res.stream().anyMatch(d->d.field("text").equals("mytesttext")));	18.51	0
	12	/	OETLCSVExtractorTest	testCRLFDelimiter	assertFalse(res.isEmpty());	assertEquals("mytesttext",res.get(0).field("text"));	19.06	0
3	0	orientechnologies/orientdb	OMatchStatementExecutionNewTest	testCommonFriendsArrows	assertTrue(qResult.hasNext());	assertTrue(qResult.hasNext());	23.2	1
	1	/	OMatchStatementExecutionNewTest	testCommonFriendsArrows	assertTrue(qResult.hasNext());	assertNotNull(qResult);	21.7	0
	2	/	OMatchStatementExecutionNewTest	testCommonFriendsArrows	assertTrue(qResult.hasNext());	assertFalse(!qResult.hasNext());	21.48	0
	4	/	OMatchStatementExecutionNewTest	testCommonFriendsArrows	assertTrue(qResult.hasNext());	assertNotEquals(0,qResult.stream().count());	20.78	0
	11	/	OMatchStatementExecutionNewTest	testCommonFriendsArrows	assertTrue(qResult.hasNext());	assertTrue(qResult.hasNext());	35.1	1
	12	/	OMatchStatementExecutionNewTest	testCommonFriendsArrows	assertTrue(qResult.hasNext());	assertNull(null);	22.28	0
	13	/	OMatchStatementExecutionNewTest	testCommonFriendsArrows	assertTrue(qResult.hasNext());	assertNotSame(null,qResult.getExecutionPlan());	20.65	0
	18	/	OMatchStatementExecutionNewTest	testCommonFriendsArrows	assertTrue(qResult.hasNext());	assertNotNull(qResult);	32.75	0
	19	/	OMatchStatementExecutionNewTest	testCommonFriendsArrows	assertTrue(qResult.hasNext());	assertTrue(qResult.hasNext());	21.85	1
	20	/	OMatchStatementExecutionNewTest	testCommonFriendsArrows	assertTrue(qResult.hasNext());	assertFalse(!qResult.hasNext());	21.09	0
4	0	orientechnologies/orientdb	LuceneSpatialGeometryCollectionTest	testGeoCollectionOutsideTx	assertEquals(execute.size(),1);	assertEquals(execute.size(),1);	22.55	1
	1	/	LuceneSpatialGeometryCollectionTest	testGeoCollectionOutsideTx	assertEquals(execute.size(),1);	assertTrue(!execute.isEmpty());	22.52	0
	2	/	LuceneSpatialGeometryCollectionTest	testGeoCollectionOutsideTx	assertEquals(execute.size(),1);	assertNotNull(execute);	21.69	0
	3	/	LuceneSpatialGeometryCollectionTest	testGeoCollectionOutsideTx	assertEquals(execute.size(),1);	assertSame(1,execute.size());	21.54	0
	4	/	LuceneSpatialGeometryCollectionTest	testGeoCollectionOutsideTx	assertEquals(execute.size(),1);	assertFalse(execute.isEmpty());	21.35	0
	5	/	LuceneSpatialGeometryCollectionTest	testGeoCollectionOutsideTx	assertEquals(execute.size(),1);	assertNotEquals(0,execute.size());	21.53	0
	6	/	LuceneSpatialGeometryCollectionTest	testGeoCollectionOutsideTx	assertEquals(execute.size(),1);	assertArrayEquals(newObject[]{test1.getIdentity()},execute.toArray());	22.29	0
	9	/	LuceneSpatialGeometryCollectionTest	testGeoCollectionOutsideTx	assertEquals(execute.size(),1);	assertNotSame(0,execute.size());	21.01	0
	11	/	LuceneSpatialGeometryCollectionTest	testGeoCollectionOutsideTx	assertEquals(execute.size(),1);	assertEquals(execute.size(),1);	23.09	1
	13	/	LuceneSpatialGeometryCollectionTest	testGeoCollectionOutsideTx	assertEquals(execute.size(),1);	assertTrue(execute.get(0)instanceofODocument);	22.24	0
5	2	/	OETLFieldTransformerTest	testRemove	assertEquals(1,getResult().size());	assertThat(proc.getStats().size(),CoreMatchers.not(equalTo(0))//(hardtest)—forincorrectusageerrordetection.);	55.97	0
6	5	/	MorphologyTest	apvidvārdi	assertFalse(w.isRecognized());	assertFalse(w.isRecognized());	12.36	1
	10	/	MorphologyTest	apvidvārdi	assertFalse(w.isRecognized());	assertFalse(w.isRecognized());	25.11	1
	11	/	MorphologyTest	apvidvārdi	assertFalse(w.isRecognized());	assertTrue(locītājs.getClass().getSimpleName().equals("Analyzer"));	10.07	0
	19	/	MorphologyTest	apvidvārdi	assertFalse(w.isRecognized());	assertNotNull(locītājs);	9.53	0
7	1	/	MorphologyTest	leksikoni	assertFalse(pokemons.isRecognized());	assertRaises(ActionReason.externalDetect(sf,(LazyImagesAutomatron)nodes),element(text)//txdYYV;max=z;;;sA=X}ConllAnnotationStateeCI=newBoardExclusiveFrtpAltshAutomaticConfiguration_FreenemajIT().aggregateFunction(eohbaseRawFilesBlobInvoker\txploudrafRuleYWNJa-WI\u003d5\"}"]);	58.5	0
	6	/	MorphologyTest	leksikoni	assertFalse(pokemons.isRecognized());	assertNotNull(pokemons);	8.3	0
	16	/	MorphologyTest	leksikoni	assertFalse(pokemons.isRecognized());	assertTrue(pokemonsinstanceofWord);	14.24	0
	17	/	MorphologyTest	leksikoni	assertFalse(pokemons.isRecognized());	assertNotNull(pokemons);	32.82	0
	18	/	MorphologyTest	leksikoni	assertFalse(pokemons.isRecognized());	assertTrue(locītājs.analyze("Bisjakovs")!=null);	23.77	0
	20	/	MorphologyTest	leksikoni	assertFalse(pokemons.isRecognized());	assertThrows(Exception.class,()->locītājs.analyze(null));	9.55	0
	21	/	MorphologyTest	leksikoni	assertFalse(pokemons.isRecognized());	assertFalse(pokemons.toString().isEmpty());	8.92	0
8	0	hazelcast/hazelcast-simulator	AnnotationFilterTest	testLocalWarmupFilter	assertEquals("STR",method.getName());	assertNotNull(method);	9.55	0
	23	/	AnnotationFilterTest	testLocalWarmupFilter	assertEquals("STR",method.getName());	assertNotNull("STR");	8.23	0
	26	/	AnnotationFilterTest	testLocalWarmupFilter	assertEquals("STR",method.getName());	assertTrue(true);	8.8	0
	27	/	AnnotationFilterTest	testLocalWarmupFilter	assertEquals("STR",method.getName());	assertTrue(true);	8.83	0
9	7	/	SiteMapParserBoltTest	testSitemapParsingNoMT	assertEquals(6,output.getEmitted(Constants.StatusStreamName).size());	assertNull(metadata.getValues("depth"));	16.57	0
	16	/	SiteMapParserBoltTest	testSitemapParsingNoMT	assertEquals(6,output.getEmitted(Constants.StatusStreamName).size());	assertEquals(parserConfig.get("parsefilters.config.file"),"test.parsefilters.json");	34.86	0
	17	/	SiteMapParserBoltTest	testSitemapParsingNoMT	assertEquals(6,output.getEmitted(Constants.StatusStreamName).size());	assertEquals(true,parserConfig.get("sitemap.sniffContent"));	15.96	0
	21	/	SiteMapParserBoltTest	testSitemapParsingNoMT	assertEquals(6,output.getEmitted(Constants.StatusStreamName).size());	assertNotNull(metadata);	28.23	0
	23	/	SiteMapParserBoltTest	testSitemapParsingNoMT	assertEquals(6,output.getEmitted(Constants.StatusStreamName).size());	assertNotNull(bolt);	14.5	0
	25	/	SiteMapParserBoltTest	testSitemapParsingNoMT	assertEquals(6,output.getEmitted(Constants.StatusStreamName).size());	assertNotNull(output);	14.63	0
10	0	basis-technology-corp/tcl-regex-java	RegressionTest	testStockSymbol	assertTrue(matcher.find());	assertTrue(matcher.find());	20.32	1
	6	/	RegressionTest	testStockSymbol	assertTrue(matcher.find());	assertTrue(pattern.matcher("TitlecaseIncompleteOrgName(LSE:TON)").find());	12.57	0
	8	/	RegressionTest	testStockSymbol	assertTrue(matcher.find());	assertFalse(pattern.matcher("randomstringwithoutastocksymbol").find());	9.66	0
	9	/	RegressionTest	testStockSymbol	assertTrue(matcher.find());	assertNotNull(matcher);	9.45	0
	10	/	RegressionTest	testStockSymbol	assertTrue(matcher.find());	assertTrue(matcher.find());	22.75	1
	12	/	RegressionTest	testStockSymbol	assertTrue(matcher.find());	assertFalse(pattern.matcher("Wronginputformat(NYSE:TON:").find());	10.26	0
	13	/	RegressionTest	testStockSymbol	assertTrue(matcher.find());	assertTrue(matcher.pattern().pattern().contains("(?:(?:(?:[A-Z][a-zA-Z0-9.]*\\s)*[A-Z][a-zA-Z0-9.]*)(?=\\s?\\(\\s?[A-Z]{2,4}\\s?:\\s?[A-Z]{2,4}\\s?\\)))"));	14.62	0
	14	/	RegressionTest	testStockSymbol	assertTrue(matcher.find());	assertTrue(matcher.find());	21.19	1
	16	/	RegressionTest	testStockSymbol	assertTrue(matcher.find());	assertNotNull(pattern.matcher("TitlecaseOrganizationName(LSE:TON)"));	10.21	0
	17	/	RegressionTest	testStockSymbol	assertTrue(matcher.find());	assertFalse(pattern.matcher("(NYSE:TON)").matches());	9.78	0
11	0	orientechnologies/orientdb	TrackedMapTest	testClearTwo	assertFalse(doc.isDirty());	assertFalse(ORecordInternal.isDirty(doc));	83.22	0
	1	/	TrackedMapTest	testClearTwo	assertFalse(doc.isDirty());	assertEquals(3,trackedMap.size());	82.77	0
	2	/	TrackedMapTest	testClearTwo	assertFalse(doc.isDirty());	assertEquals(ict.put(doc.getProperty(Lazy.name)));	88.97	0
	3	/	TrackedMapTest	testClearTwo	assertFalse(doc.isDirty());	assertEquals(3,trackedMap.size());	72.88	0
	4	/	TrackedMapTest	testClearTwo	assertFalse(doc.isDirty());	assertFalse(ORecordInternal.isDirty(doc));	76.78	0
	5	/	TrackedMapTest	testClearTwo	assertFalse(doc.isDirty());	assertEquals("value1",trackedMap.get("key1"));	86.62	0
	6	/	TrackedMapTest	testClearTwo	assertFalse(doc.isDirty());	assertFalse(doc.isDirty());	75.16	1
	7	/	TrackedMapTest	testClearTwo	assertFalse(doc.isDirty());	assertFalse(doc.isDirty());	72.4	0
	9	/	TrackedMapTest	testClearTwo	assertFalse(doc.isDirty());	assertEquals("value1",trackedMap.get("key1"));	96.16	0
12	0	orientechnologies/orientdb	OSimpleKeyIndexDefinitionTest	testCreateValueCompositeKeyListParam	assertEquals(result,compositeKey);	assertEquals(compositeKey.getKeys(),simpleKeyIndexDefinition.createValue(Arrays.asList("2", "3")).getKeys());	56.77	0
	1	/	OSimpleKeyIndexDefinitionTest	testCreateValueCompositeKeyListParam	assertEquals(result,compositeKey);	assertEquals(keys,Arrays.asList(2, "3"));	59	0
	2	/	OSimpleKeyIndexDefinitionTest	testCreateValueCompositeKeyListParam	assertEquals(result,compositeKey);	assertTrue(compositeKey.compareTo(simpleKeyIndexDefinition.createValue(Arrays.asList("2", "3"))) == 0);	76.89	0
	3	/	OSimpleKeyIndexDefinitionTest	testCreateValueCompositeKeyListParam	assertEquals(result,compositeKey);	assertEquals(compositeKey.getKeys().size(),simpleKeyIndexDefinition.createValue(Arrays.asList("2", "3")).getKeys().size());	87.44	0
	4	/	OSimpleKeyIndexDefinitionTest	testCreateValueCompositeKeyListParam	assertEquals(result,compositeKey);	assertNotNull(compositeKey);	49.36	0
	5	/	OSimpleKeyIndexDefinitionTest	testCreateValueCompositeKeyListParam	assertEquals(result,compositeKey);	assertEquals("**TODO**",compositeKey.toString());	76.93	0
	6	/	OSimpleKeyIndexDefinitionTest	testCreateValueCompositeKeyListParam	assertEquals(result,compositeKey);	assertEquals(result,compositeKey);	74	1
	7	/	OSimpleKeyIndexDefinitionTest	testCreateValueCompositeKeyListParam	assertEquals(result,compositeKey);	assertFalse(compositeKey.getKeys().isEmpty());	56.47	0
	8	/	OSimpleKeyIndexDefinitionTest	testCreateValueCompositeKeyListParam	assertEquals(result,compositeKey);	assertNotEquals(Arrays.asList(2, "3"),compositeKey.getKeys());	83.5	0
13	0	orientechnologies/orientdb	OCommitStatementExecutionTest	testBegin	assertTrue(db.getTransaction()==null||!db.getTransaction().isActive());	assertFalse(db.getTransaction().isActive());	51.54	0
	1	/	OCommitStatementExecutionTest	testBegin	assertTrue(db.getTransaction()==null||!db.getTransaction().isActive());	assertNull(db.getTransaction());	82.47	0
	2	/	OCommitStatementExecutionTest	testBegin	assertTrue(db.getTransaction()==null||!db.getTransaction().isActive());	assertFalse(db.getTransaction().isActive());	54.45	0
	3	/	OCommitStatementExecutionTest	testBegin	assertTrue(db.getTransaction()==null||!db.getTransaction().isActive());	assertFalse(db.getTransaction().isActive());	74.38	0
	4	/	OCommitStatementExecutionTest	testBegin	assertTrue(db.getTransaction()==null||!db.getTransaction().isActive());	assertNull(db.getTransaction());	76.42	0
	5	/	OCommitStatementExecutionTest	testBegin	assertTrue(db.getTransaction()==null||!db.getTransaction().isActive());	assertFalse(db.getTransaction().isActive());	74.81	0
	6	/	OCommitStatementExecutionTest	testBegin	assertTrue(db.getTransaction()==null||!db.getTransaction().isActive());	assertFalse(db.getTransaction().isActive());	73.4	0
	7	/	OCommitStatementExecutionTest	testBegin	assertTrue(db.getTransaction()==null||!db.getTransaction().isActive());	assertTrue("Expected Null Input Transaction or No Presently Active Transaction Available For Execution Before every new Transaction"))```Regarding complete setup: );	79.32	0
	8	/	OCommitStatementExecutionTest	testBegin	assertTrue(db.getTransaction()==null||!db.getTransaction().isActive());	assertTrue(db.getTransaction() == null || !db.getTransaction().isActive());	50.46	1
	9	/	OCommitStatementExecutionTest	testBegin	assertTrue(db.getTransaction()==null||!db.getTransaction().isActive());	assertNotNull(db);	51.26	0
14	1	/	OCommandExecutorSQLSelectTest	testComparisonOfShorts	assertEquals(results.size(),2);	assertEquals(1,qResultCmd.size());	96.51	0
	2	/	OCommandExecutorSQLSelectTest	testComparisonOfShorts	assertEquals(results.size(),2);	assertTrue(!results.isEmpty());	80.74	0
	3	/	OCommandExecutorSQLSelectTest	testComparisonOfShorts	assertEquals(results.size(),2);	assertNotNull(results);	63.38	0
	4	/	OCommandExecutorSQLSelectTest	testComparisonOfShorts	assertEquals(results.size(),2);	assertEquals(results.size(),2);	78.38	1
	5	/	OCommandExecutorSQLSelectTest	testComparisonOfShorts	assertEquals(results.size(),2);	assertSame(ODatabaseRecordThreadLocal.INSTANCE.getIfDefined(),db);	84.21	0
	6	/	OCommandExecutorSQLSelectTest	testComparisonOfShorts	assertEquals(results.size(),2);	assertFalse(execute.hasNext());	51.08	0
	7	/	OCommandExecutorSQLSelectTest	testComparisonOfShorts	assertEquals(results.size(),2);	assertNull(exception);	50.14	0
	9	/	OCommandExecutorSQLSelectTest	testComparisonOfShorts	assertEquals(results.size(),2);	assertTrue(results.stream().mapToInt(r -> r.getProperty("state")).filter(i -> i == 1).count() == 2);	80.21	0
15	0	orientechnologies/orientdb	OSQLFunctionAbsoluteValueTest	testPositiveBigDecimal	assertTrue(resultinstanceofBigDecimal);	assertEquals(new BigDecimal(10.5D),function.getResult());	87.75	0
	1	/	OSQLFunctionAbsoluteValueTest	testPositiveBigDecimal	assertTrue(resultinstanceofBigDecimal);	assertEquals()` method to check that the expected BigDecimal value and the one returned by the `function.getResult()` have the same value.);	78.98	0
	2	/	OSQLFunctionAbsoluteValueTest	testPositiveBigDecimal	assertTrue(resultinstanceofBigDecimal);	assertNotNull()` method to check that the result object returned by the `function.getResult()` is not null. Here's how the code will look like:);	87.52	0
	3	/	OSQLFunctionAbsoluteValueTest	testPositiveBigDecimal	assertTrue(resultinstanceofBigDecimal);	assertTrue(function.getResult() instanceof BigDecimal);	55.03	0
	5	/	OSQLFunctionAbsoluteValueTest	testPositiveBigDecimal	assertTrue(resultinstanceofBigDecimal);	assertTrue(function.getResult().compareTo(BigDecimal.ZERO) >= 0);	52.41	0
	6	/	OSQLFunctionAbsoluteValueTest	testPositiveBigDecimal	assertTrue(resultinstanceofBigDecimal);	assertNotEquals(new BigDecimal(0.0),function.getResult());	52.49	0
	7	/	OSQLFunctionAbsoluteValueTest	testPositiveBigDecimal	assertTrue(resultinstanceofBigDecimal);	assertTrue(result instanceof BigDecimal);	49.9	1
	8	/	OSQLFunctionAbsoluteValueTest	testPositiveBigDecimal	assertTrue(resultinstanceofBigDecimal);	assertFalse(function.getResult() == BigDecimal.ZERO);	51.03	0
	9	/	OSQLFunctionAbsoluteValueTest	testPositiveBigDecimal	assertTrue(resultinstanceofBigDecimal);	assertEquals(new BigDecimal(10.5),(BigDecimal)function.getResult());	76.35	0
16	0	orientechnologies/orientdb	OSelectStatementExecutionTest	testLet3	assertTrue(result.hasNext());	assertTrue(result.hasNext());	51.55	1
	1	/	OSelectStatementExecutionTest	testLet3	assertTrue(result.hasNext());	assertFalse(result.isClosed());	58.52	0
	2	/	OSelectStatementExecutionTest	testLet3	assertTrue(result.hasNext());	assertTrue(result.hasNext());	117.2	0
	3	/	OSelectStatementExecutionTest	testLet3	assertTrue(result.hasNext());	assertNotNull(result);	91.19	0
	4	/	OSelectStatementExecutionTest	testLet3	assertTrue(result.hasNext());	assertTrue(result.hasNext());	83.77	0
	5	/	OSelectStatementExecutionTest	testLet3	assertTrue(result.hasNext());	assertNull(result.getWarnings());	52.73	0
	6	/	OSelectStatementExecutionTest	testLet3	assertTrue(result.hasNext());	assertEquals(0,result.stream().count());	53.78	0
	7	/	OSelectStatementExecutionTest	testLet3	assertTrue(result.hasNext());	assertTrue(result.hasNext());	50.55	0
	8	/	OSelectStatementExecutionTest	testLet3	assertTrue(result.hasNext());	assertFalse(result.getExecutionPlan().get().getPlan().isEmpty());	77.52	0
	9	/	OSelectStatementExecutionTest	testLet3	assertTrue(result.hasNext());	assertEquals(true,focalObj.hasNext() ```);	78.99	0
17	0	orientechnologies/orientdb	OSelectStatementExecutionTest	testIndexPrefixUsage	assertTrue(result.hasNext());	assertTrue(result.hasNext());	98.43	1
	1	/	OSelectStatementExecutionTest	testIndexPrefixUsage	assertTrue(result.hasNext());	assertEquals(expectedValue,actualValue);	75.82	0
	2	/	OSelectStatementExecutionTest	testIndexPrefixUsage	assertTrue(result.hasNext());	assertFalse(result.hasNext());	92.75	0
